comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);datatype;optshare;packbool;protocol;latencies(ms);bandwidths(Mbs);input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.43;231;1;256;1;0;5;20;14000;40960;0;0;0.039827;NA;0.188418;0.265267;0.265266;0.52;562;83
1.46;230;1;256;1;0;5;20;14000;40960;0;1;.007274;NA;.034752;.080749;.080748;1.46;230;99
1.42;231;1;256;1;0;5;20;13000;40960;0;0;0.039189;NA;0.179469;0.276573;0.276572;0.52;562;81
1.45;231;1;256;1;0;5;20;13000;40960;0;1;.007741;NA;.032049;.080040;.080040;1.45;231;100
1.45;230;1;256;1;0;5;20;12000;40960;0;0;0.038919;NA;0.148929;0.286351;0.286350;0.53;562;73
1.46;229;1;256;1;0;5;20;12000;40960;0;1;.007166;NA;.033974;.090089;.090089;1.46;229;99
1.42;231;1;256;1;0;5;20;11000;40960;0;0;0.039453;NA;0.160455;0.302078;0.302077;0.55;562;74
1.45;230;1;256;1;0;5;20;11000;40960;0;1;.007144;NA;.034311;.093104;.093104;1.45;230;99
1.44;231;1;256;1;0;5;20;10000;40960;0;0;0.040572;NA;0.155058;0.324723;0.324722;0.57;562;69
1.45;230;1;256;1;0;5;20;10000;40960;0;1;.007537;NA;.031452;.099631;.099631;1.45;230;99
1.44;230;1;256;1;0;5;20;9000;40960;0;0;0.039194;NA;0.154139;0.343762;0.343762;0.59;562;67
1.45;231;1;256;1;0;5;20;9000;40960;0;1;.007036;NA;.033447;.114471;.114471;1.45;231;99
1.46;232;1;256;1;0;5;20;8000;40960;0;0;0.039274;NA;0.138436;0.373312;0.373311;0.62;562;62
1.46;230;1;256;1;0;5;20;8000;40960;0;1;.007361;NA;.034157;.127940;.127940;1.46;230;99
1.44;230;1;256;1;0;6;1;25000;40960;0;0;0.020460;NA;0.065812;0.099563;0.099563;0.33;403;88
1.43;231;1;256;1;0;6;1;25000;40960;0;1;.003452;NA;.012168;.019564;.019564;1.43;231;99
1.43;231;1;256;1;0;6;1;24000;40960;0;0;0.020152;NA;0.071779;0.091226;0.091225;0.32;403;92
1.42;229;1;256;1;0;6;1;24000;40960;0;1;.003764;NA;.011343;.022060;.022060;1.42;229;99
1.42;230;1;256;1;0;6;1;23000;40960;0;0;0.020400;NA;0.068885;0.098906;0.098906;0.33;403;82
1.45;231;1;256;1;0;6;1;23000;40960;0;1;.003680;NA;.009946;.019345;.019345;1.45;231;99
1.44;231;1;256;1;0;6;1;22000;40960;0;0;0.019939;NA;0.075863;0.090198;0.090197;0.32;403;95
1.44;230;1;256;1;0;6;1;22000;40960;0;1;.003573;NA;.011522;.020143;.020143;1.44;230;99
1.43;230;1;256;1;0;6;1;21000;40960;0;0;0.020079;NA;0.068391;0.099633;0.099632;0.33;403;89
1.43;229;1;256;1;0;6;1;21000;40960;0;1;.003787;NA;.011652;.022367;.022366;1.43;229;100
1.41;230;1;256;1;0;6;1;20000;40960;0;0;0.020772;NA;0.068146;0.101077;0.101076;0.32;403;89
1.44;231;1;256;1;0;6;1;20000;40960;0;1;.003451;NA;.011507;.021151;.021151;1.44;231;100
1.42;229;1;256;1;0;6;1;19000;40960;0;0;0.019862;NA;0.073969;0.096478;0.096477;0.32;403;93
1.43;229;1;256;1;0;6;1;19000;40960;0;1;.003717;NA;.010171;.020658;.020658;1.43;229;99
1.44;229;1;256;1;0;6;1;18000;40960;0;0;0.020816;NA;0.076333;0.097440;0.097439;0.33;403;86
1.44;229;1;256;1;0;6;1;18000;40960;0;1;.003573;NA;.010486;.021058;.021058;1.44;229;100
1.39;230;1;256;1;0;6;1;17000;40960;0;0;0.019909;NA;0.073970;0.100404;0.100403;0.33;403;90
1.45;230;1;256;1;0;6;1;17000;40960;0;1;.003421;NA;.010276;.020703;.020703;1.45;230;99
1.45;230;1;256;1;0;6;1;16000;40960;0;0;0.020470;NA;0.077475;0.099782;0.099781;0.33;403;91
1.45;231;1;256;1;0;6;1;16000;40960;0;1;.003616;NA;.010666;.020823;.020823;1.45;231;99
1.46;229;1;256;1;0;6;1;15000;40960;0;0;0.020353;NA;0.080350;0.095743;0.095742;0.32;403;95
1.44;230;1;256;1;0;6;1;15000;40960;0;1;.003453;NA;.011481;.023164;.023164;1.44;230;99
1.40;230;1;256;1;0;6;1;14000;40960;0;0;0.019959;NA;0.083468;0.101591;0.101590;0.32;403;94
1.45;231;1;256;1;0;6;1;14000;40960;0;1;.003471;NA;.010366;.022592;.022592;1.45;231;100
1.43;231;1;256;1;0;6;1;13000;40960;0;0;0.020485;NA;0.073539;0.107874;0.107873;0.32;405;85
1.46;230;1;256;1;0;6;1;13000;40960;0;1;.003827;NA;.010367;.024133;.024133;1.46;230;99
1.45;231;1;256;1;0;6;1;12000;40960;0;0;0.020398;NA;0.072405;0.105685;0.105684;0.33;403;89
1.45;229;1;256;1;0;6;1;12000;40960;0;1;.003582;NA;.009498;.024786;.024786;1.45;229;99
1.42;230;1;256;1;0;6;1;11000;40960;0;0;0.020148;NA;0.049087;0.112726;0.112725;0.34;403;79
1.43;230;1;256;1;0;6;1;11000;40960;0;1;.003456;NA;.011029;.026846;.026846;1.43;230;100
1.43;230;1;256;1;0;6;1;10000;40960;0;0;0.020353;NA;0.060082;0.119502;0.119501;0.34;403;82
1.44;230;1;256;1;0;6;1;10000;40960;0;1;.003690;NA;.009453;.028671;.028671;1.44;230;99
1.44;229;1;256;1;0;6;1;9000;40960;0;0;0.020157;NA;0.062917;0.130832;0.130831;0.36;403;73
1.46;229;1;256;1;0;6;1;9000;40960;0;1;.003541;NA;.010051;.031376;.031376;1.46;229;99
1.45;230;1;256;1;0;6;1;8000;40960;0;0;0.020371;NA;0.055722;0.140685;0.140684;0.37;403;76
1.43;230;1;256;1;0;6;1;8000;40960;0;1;.003775;NA;.010132;.033824;.033823;1.43;230;99
1.45;230;1;256;1;0;6;2;25000;40960;0;0;0.019710;NA;0.073835;0.088947;0.088946;0.31;403;95
1.44;230;1;256;1;0;6;2;25000;40960;0;1;.003465;NA;.013013;.020045;.020045;1.44;230;99
1.37;229;1;256;1;0;6;2;24000;40960;0;0;0.019978;NA;0.065523;0.097478;0.097477;0.32;403;87
1.44;229;1;256;1;0;6;2;24000;40960;0;1;.003563;NA;.012433;.021204;.021204;1.44;229;99
1.43;230;1;256;1;0;6;2;23000;40960;0;0;0.021102;NA;0.074858;0.086393;0.086392;0.31;405;96
1.42;229;1;256;1;0;6;2;23000;40960;0;1;.003604;NA;.010447;.019923;.019923;1.42;229;99
1.45;231;1;256;1;0;6;2;22000;40960;0;0;0.020294;NA;0.074606;0.088330;0.088329;0.31;403;88
1.44;231;1;256;1;0;6;2;22000;40960;0;1;.003575;NA;.012130;.020227;.020227;1.44;231;99
1.45;229;1;256;1;0;6;2;21000;40960;0;0;0.020417;NA;0.065215;0.098560;0.098559;0.32;403;89
1.44;230;1;256;1;0;6;2;21000;40960;0;1;.003685;NA;.010464;.019833;.019833;1.44;230;99
1.41;230;1;256;1;0;6;2;20000;40960;0;0;0.020251;NA;0.070990;0.096306;0.096305;0.33;403;83
1.45;229;1;256;1;0;6;2;20000;40960;0;1;.003600;NA;.010574;.020966;.020966;1.45;229;100
1.39;230;1;256;1;0;6;2;19000;40960;0;0;0.020128;NA;0.078830;0.095877;0.095876;0.33;403;91
1.44;229;1;256;1;0;6;2;19000;40960;0;1;.003524;NA;.011734;.019785;.019785;1.44;229;99
1.43;229;1;256;1;0;6;2;18000;40960;0;0;0.020183;NA;0.073262;0.096911;0.096910;0.32;403;92
1.43;231;1;256;1;0;6;2;18000;40960;0;1;.003685;NA;.010050;.020375;.020374;1.43;231;99
1.42;230;1;256;1;0;6;2;17000;40960;0;0;0.020314;NA;0.073086;0.098222;0.098221;0.33;403;84
1.41;230;1;256;1;0;6;2;17000;40960;0;1;.003662;NA;.010440;.020874;.020874;1.41;230;99
1.45;230;1;256;1;0;6;2;16000;40960;0;0;0.020209;NA;0.081386;0.097272;0.097271;0.33;403;86
1.42;230;1;256;1;0;6;2;16000;40960;0;1;.003749;NA;.009974;.022468;.022468;1.42;230;100
1.43;230;1;256;1;0;6;2;15000;40960;0;0;0.020188;NA;0.069976;0.097578;0.097577;0.32;403;84
1.42;229;1;256;1;0;6;2;15000;40960;0;1;.003498;NA;.010394;.021110;.021110;1.42;229;99
1.44;229;1;256;1;0;6;2;14000;40960;0;0;0.020094;NA;0.067782;0.100847;0.100847;0.33;403;89
1.42;231;1;256;1;0;6;2;14000;40960;0;1;.003662;NA;.009959;.022999;.022999;1.42;231;99
1.45;230;1;256;1;0;6;2;13000;40960;0;0;0.020304;NA;0.069378;0.104542;0.104541;0.32;403;88
1.42;230;1;256;1;0;6;2;13000;40960;0;1;.003575;NA;.011612;.025080;.025080;1.42;230;100
1.44;231;1;256;1;0;6;2;12000;40960;0;0;0.020383;NA;0.069333;0.108302;0.108301;0.33;403;87
1.44;230;1;256;1;0;6;2;12000;40960;0;1;.003597;NA;.010690;.023169;.023169;1.44;230;99
1.45;230;1;256;1;0;6;2;11000;40960;0;0;0.020073;NA;0.061534;0.111577;0.111576;0.34;403;78
1.44;231;1;256;1;0;6;2;11000;40960;0;1;.003631;NA;.009735;.027022;.027022;1.44;231;99
1.44;231;1;256;1;0;6;2;10000;40960;0;0;0.019972;NA;0.059499;0.120780;0.120779;0.34;405;82
1.45;231;1;256;1;0;6;2;10000;40960;0;1;.003859;NA;.010203;.027483;.027483;1.45;231;99
1.43;229;1;256;1;0;6;2;9000;40960;0;0;0.019975;NA;0.062706;0.125907;0.125906;0.35;403;81
1.44;230;1;256;1;0;6;2;9000;40960;0;1;.003595;NA;.010783;.031421;.031421;1.44;230;99
1.42;231;1;256;1;0;6;2;8000;40960;0;0;0.020464;NA;0.051354;0.136059;0.136059;0.36;405;76
1.42;231;1;256;1;0;6;2;8000;40960;0;1;.003708;NA;.011171;.034317;.034317;1.42;231;99
1.42;230;1;256;1;0;6;4;25000;40960;0;0;0.020407;NA;0.072583;0.090059;0.090058;0.32;403;92
1.45;231;1;256;1;0;6;4;25000;40960;0;1;.003665;NA;.011623;.019437;.019437;1.45;231;99
1.40;231;1;256;1;0;6;4;24000;40960;0;0;0.020206;NA;0.071626;0.087969;0.087969;0.32;403;92
1.43;230;1;256;1;0;6;4;24000;40960;0;1;.003587;NA;.010234;.020099;.020099;1.43;230;100
1.42;229;1;256;1;0;6;4;23000;40960;0;0;0.020113;NA;0.070161;0.095749;0.095748;0.33;403;91
1.43;231;1;256;1;0;6;4;23000;40960;0;1;.003681;NA;.011006;.019432;.019432;1.43;231;99
1.45;230;1;256;1;0;6;4;22000;40960;0;0;0.020338;NA;0.076164;0.089154;0.089153;0.31;403;95
1.42;230;1;256;1;0;6;4;22000;40960;0;1;.003491;NA;.011849;.021726;.021725;1.42;230;99
1.45;230;1;256;1;0;6;4;21000;40960;0;0;0.020133;NA;0.076764;0.093207;0.093206;0.32;403;85
1.45;229;1;256;1;0;6;4;21000;40960;0;1;.003542;NA;.010319;.020244;.020244;1.45;229;100
1.44;229;1;256;1;0;6;4;20000;40960;0;0;0.019719;NA;0.077469;0.091210;0.091209;0.31;403;95
1.41;229;1;256;1;0;6;4;20000;40960;0;1;.003446;NA;.011289;.020128;.020127;1.41;229;99
1.42;230;1;256;1;0;6;4;19000;40960;0;0;0.020562;NA;0.077020;0.094067;0.094066;0.32;403;94
1.43;231;1;256;1;0;6;4;19000;40960;0;1;.003530;NA;.010585;.019027;.019027;1.43;231;99
1.44;230;1;256;1;0;6;4;18000;40960;0;0;0.019733;NA;0.076582;0.094497;0.094496;0.31;403;94
1.40;230;1;256;1;0;6;4;18000;40960;0;1;.003658;NA;.011139;.022143;.022143;1.40;230;99
1.45;229;1;256;1;0;6;4;17000;40960;0;0;0.020460;NA;0.073037;0.099629;0.099628;0.32;403;91
1.43;230;1;256;1;0;6;4;17000;40960;0;1;.003628;NA;.010646;.021682;.021682;1.43;230;99
1.43;229;1;256;1;0;6;4;16000;40960;0;0;0.020452;NA;0.080759;0.096418;0.096417;0.32;405;95
1.42;230;1;256;1;0;6;4;16000;40960;0;1;.003404;NA;.012097;.022559;.022559;1.42;230;99
1.45;230;1;256;1;0;6;4;15000;40960;0;0;0.020678;NA;0.081531;0.099498;0.099497;0.32;403;87
1.44;230;1;256;1;0;6;4;15000;40960;0;1;.003737;NA;.010445;.021667;.021667;1.44;230;99
1.42;231;1;256;1;0;6;4;14000;40960;0;0;0.020296;NA;0.078281;0.101770;0.101770;0.32;403;92
1.43;230;1;256;1;0;6;4;14000;40960;0;1;.003423;NA;.011966;.026515;.026515;1.43;230;100
1.44;230;1;256;1;0;6;4;13000;40960;0;0;0.020238;NA;0.059683;0.103617;0.103616;0.33;403;86
1.44;230;1;256;1;0;6;4;13000;40960;0;1;.003621;NA;.010081;.023593;.023593;1.44;230;99
1.41;229;1;256;1;0;6;4;12000;40960;0;0;0.020332;NA;0.062207;0.106351;0.106350;0.33;403;86
1.41;230;1;256;1;0;6;4;12000;40960;0;1;.003633;NA;.009962;.024938;.024938;1.41;230;99
1.40;230;1;256;1;0;6;4;11000;40960;0;0;0.020642;NA;0.055430;0.113818;0.113818;0.34;403;82
1.42;230;1;256;1;0;6;4;11000;40960;0;1;.003620;NA;.009863;.027582;.027582;1.42;230;99
1.43;230;1;256;1;0;6;4;10000;40960;0;0;0.020573;NA;0.060645;0.118903;0.118902;0.35;403;81
1.45;230;1;256;1;0;6;4;10000;40960;0;1;.003448;NA;.011436;.029233;.029233;1.45;230;99
1.44;231;1;256;1;0;6;4;9000;40960;0;0;0.020515;NA;0.046072;0.123784;0.123784;0.34;403;77
1.45;230;1;256;1;0;6;4;9000;40960;0;1;.003630;NA;.009530;.029599;.029599;1.45;230;99
1.41;230;1;256;1;0;6;4;8000;40960;0;0;0.020249;NA;0.055966;0.135664;0.135663;0.36;403;76
1.44;231;1;256;1;0;6;4;8000;40960;0;1;.003638;NA;.009560;.033937;.033937;1.44;231;99
1.41;229;1;256;1;0;6;6;25000;40960;0;0;0.020375;NA;0.069237;0.096719;0.096718;0.32;403;88
1.44;229;1;256;1;0;6;6;25000;40960;0;1;.003692;NA;.008253;.016514;.016514;1.44;229;99
1.44;229;1;256;1;0;6;6;24000;40960;0;0;0.020160;NA;0.067343;0.083154;0.083154;0.31;403;95
1.42;230;1;256;1;0;6;6;24000;40960;0;1;.003490;NA;.008651;.016080;.016080;1.42;230;99
1.43;229;1;256;1;0;6;6;23000;40960;0;0;0.019957;NA;0.068312;0.098813;0.098812;0.33;403;89
1.44;229;1;256;1;0;6;6;23000;40960;0;1;.003718;NA;.009394;.016651;.016651;1.44;229;99
1.42;230;1;256;1;0;6;6;22000;40960;0;0;0.020058;NA;0.071023;0.097055;0.097054;0.33;403;90
1.44;231;1;256;1;0;6;6;22000;40960;0;1;.003617;NA;.008020;.014717;.014717;1.44;231;99
1.45;230;1;256;1;0;6;6;21000;40960;0;0;0.020581;NA;0.054408;0.100403;0.100402;0.32;403;85
1.45;229;1;256;1;0;6;6;21000;40960;0;1;.003528;NA;.009390;.016428;.016428;1.45;229;99
1.45;230;1;256;1;0;6;6;20000;40960;0;0;0.020113;NA;0.077715;0.089545;0.089545;0.30;403;95
1.45;230;1;256;1;0;6;6;20000;40960;0;1;.003566;NA;.010180;.018902;.018902;1.45;230;99
1.45;230;1;256;1;0;6;6;19000;40960;0;0;0.020025;NA;0.064228;0.100071;0.100070;0.32;403;88
1.50;229;1;256;1;0;6;6;19000;40960;0;1;.003846;NA;.008344;.017227;.017227;1.50;229;100
1.40;231;1;256;1;0;6;6;18000;40960;0;0;0.019840;NA;0.073006;0.103507;0.103507;0.33;405;89
1.42;230;1;256;1;0;6;6;18000;40960;0;1;.003432;NA;.008650;.017904;.017904;1.42;230;99
1.44;230;1;256;1;0;6;6;17000;40960;0;0;0.020373;NA;0.068679;0.096521;0.096521;0.32;403;89
1.43;230;1;256;1;0;6;6;17000;40960;0;1;.003596;NA;.008797;.018210;.018210;1.43;230;100
1.45;230;1;256;1;0;6;6;16000;40960;0;0;0.020808;NA;0.068809;0.095234;0.095233;0.33;403;90
1.44;231;1;256;1;0;6;6;16000;40960;0;1;.003776;NA;.007380;.018947;.018947;1.44;231;99
1.44;231;1;256;1;0;6;6;15000;40960;0;0;0.020095;NA;0.081785;0.098605;0.098604;0.32;403;94
1.44;230;1;256;1;0;6;6;15000;40960;0;1;.003675;NA;.008409;.018210;.018210;1.44;230;99
1.45;229;1;256;1;0;6;6;14000;40960;0;0;0.019813;NA;0.067847;0.098839;0.098838;0.32;403;90
1.44;230;1;256;1;0;6;6;14000;40960;0;1;.003661;NA;.007732;.021068;.021068;1.44;230;100
1.44;230;1;256;1;0;6;6;13000;40960;0;0;0.020168;NA;0.079406;0.103705;0.103704;0.33;403;84
1.43;229;1;256;1;0;6;6;13000;40960;0;1;.003742;NA;.008040;.021053;.021053;1.43;229;99
1.45;231;1;256;1;0;6;6;12000;40960;0;0;0.020436;NA;0.071590;0.107712;0.107711;0.34;405;87
1.44;231;1;256;1;0;6;6;12000;40960;0;1;.003573;NA;.008772;.022208;.022208;1.44;231;100
1.43;231;1;256;1;0;6;6;11000;40960;0;0;0.020292;NA;0.064261;0.113096;0.113095;0.33;403;85
1.45;231;1;256;1;0;6;6;11000;40960;0;1;.003644;NA;.008451;.022164;.022164;1.45;231;100
1.41;230;1;256;1;0;6;6;10000;40960;0;0;0.019883;NA;0.061426;0.118648;0.118647;0.34;403;83
1.44;231;1;256;1;0;6;6;10000;40960;0;1;.003493;NA;.009489;.022735;.022735;1.44;231;99
1.44;229;1;256;1;0;6;6;9000;40960;0;0;0.019799;NA;0.047818;0.125500;0.125500;0.35;403;70
1.42;230;1;256;1;0;6;6;9000;40960;0;1;.003687;NA;.008783;.028532;.028531;1.42;230;100
1.43;229;1;256;1;0;6;6;8000;40960;0;0;0.019317;NA;0.054108;0.135159;0.135159;0.36;403;76
1.40;230;1;256;1;0;6;6;8000;40960;0;1;.003760;NA;.007876;.026637;.026637;1.40;230;99
1.45;230;1;256;1;0;6;8;25000;40960;0;0;0.020158;NA;0.063971;0.096254;0.096254;0.32;403;89
1.44;229;1;256;1;0;6;8;25000;40960;0;1;.003615;NA;.008278;.014311;.014311;1.44;229;99
1.43;230;1;256;1;0;6;8;24000;40960;0;0;0.020117;NA;0.072708;0.090558;0.090557;0.31;403;94
1.44;230;1;256;1;0;6;8;24000;40960;0;1;.003492;NA;.009330;.016455;.016454;1.44;230;99
1.43;230;1;256;1;0;6;8;23000;40960;0;0;0.019977;NA;0.075723;0.089950;0.089949;0.32;403;93
1.45;230;1;256;1;0;6;8;23000;40960;0;1;.003514;NA;.008591;.015344;.015344;1.45;230;100
1.43;231;1;256;1;0;6;8;22000;40960;0;0;0.020387;NA;0.068730;0.096773;0.096772;0.32;403;91
1.42;229;1;256;1;0;6;8;22000;40960;0;1;.003565;NA;.008422;.016815;.016815;1.42;229;99
1.45;229;1;256;1;0;6;8;21000;40960;0;0;0.020331;NA;0.068050;0.096116;0.096115;0.32;403;90
1.43;229;1;256;1;0;6;8;21000;40960;0;1;.003510;NA;.009496;.020826;.020825;1.43;229;99
1.43;230;1;256;1;0;6;8;20000;40960;0;0;0.020173;NA;0.076850;0.090331;0.090331;0.31;403;95
1.43;230;1;256;1;0;6;8;20000;40960;0;1;.003691;NA;.008152;.016262;.016262;1.43;230;99
1.45;229;1;256;1;0;6;8;19000;40960;0;0;0.020281;NA;0.067146;0.099243;0.099243;0.32;403;89
1.44;231;1;256;1;0;6;8;19000;40960;0;1;.003696;NA;.007742;.016333;.016333;1.44;231;99
1.41;229;1;256;1;0;6;8;18000;40960;0;0;0.020217;NA;0.080534;0.092784;0.092784;0.32;403;88
1.42;230;1;256;1;0;6;8;18000;40960;0;1;.003671;NA;.008169;.017509;.017509;1.42;230;99
1.45;231;1;256;1;0;6;8;17000;40960;0;0;0.020531;NA;0.074088;0.099604;0.099603;0.32;403;92
1.41;231;1;256;1;0;6;8;17000;40960;0;1;.003681;NA;.009258;.019723;.019722;1.41;231;99
1.40;229;1;256;1;0;6;8;16000;40960;0;0;0.019671;NA;0.078893;0.104271;0.104270;0.32;403;92
1.42;230;1;256;1;0;6;8;16000;40960;0;1;.003732;NA;.008157;.018762;.018762;1.42;230;99
1.45;231;1;256;1;0;6;8;15000;40960;0;0;0.020334;NA;0.077194;0.100494;0.100494;0.32;403;84
1.43;230;1;256;1;0;6;8;15000;40960;0;1;.003722;NA;.009866;.017950;.017950;1.43;230;100
1.41;231;1;256;1;0;6;8;14000;40960;0;0;0.020480;NA;0.081273;0.102597;0.102596;0.32;403;93
1.44;231;1;256;1;0;6;8;14000;40960;0;1;.003739;NA;.009275;.019633;.019633;1.44;231;99
1.44;231;1;256;1;0;6;8;13000;40960;0;0;0.020379;NA;0.082088;0.102294;0.102293;0.32;403;91
1.44;230;1;256;1;0;6;8;13000;40960;0;1;.003740;NA;.008399;.019786;.019786;1.44;230;100
1.44;231;1;256;1;0;6;8;12000;40960;0;0;0.020257;NA;0.074077;0.107199;0.107198;0.33;403;88
1.44;229;1;256;1;0;6;8;12000;40960;0;1;.003562;NA;.007944;.021822;.021822;1.44;229;99
1.43;229;1;256;1;0;6;8;11000;40960;0;0;0.019494;NA;0.062405;0.112801;0.112801;0.33;403;83
1.44;229;1;256;1;0;6;8;11000;40960;0;1;.003592;NA;.008341;.024185;.024185;1.44;229;99
1.41;231;1;256;1;0;6;8;10000;40960;0;0;0.019984;NA;0.063458;0.119953;0.119952;0.35;403;82
1.44;230;1;256;1;0;6;8;10000;40960;0;1;.003571;NA;.008049;.024107;.024107;1.44;230;99
1.44;230;1;256;1;0;6;8;9000;40960;0;0;0.020944;NA;0.056682;0.123896;0.123895;0.35;403;80
1.44;230;1;256;1;0;6;8;9000;40960;0;1;.003525;NA;.010715;.026643;.026643;1.44;230;99
1.43;229;1;256;1;0;6;8;8000;40960;0;0;0.020245;NA;0.048166;0.135373;0.135372;0.36;405;75
1.43;230;1;256;1;0;6;8;8000;40960;0;1;.003647;NA;.008270;.027810;.027810;1.43;230;99
1.42;230;1;256;1;0;6;10;25000;40960;0;0;0.020201;NA;0.069943;0.088669;0.088667;0.32;403;93
1.43;230;1;256;1;0;6;10;25000;40960;0;1;.003628;NA;.007848;.015726;.015726;1.43;230;99
1.43;231;1;256;1;0;6;10;24000;40960;0;0;0.020527;NA;0.070897;0.091925;0.091924;0.32;403;90
1.43;230;1;256;1;0;6;10;24000;40960;0;1;.003644;NA;.008025;.016386;.016386;1.43;230;99
1.45;230;1;256;1;0;6;10;23000;40960;0;0;0.019877;NA;0.071484;0.095965;0.095964;0.32;403;91
1.45;230;1;256;1;0;6;10;23000;40960;0;1;.003549;NA;.008222;.014521;.014521;1.45;230;99
1.45;231;1;256;1;0;6;10;22000;40960;0;0;0.020295;NA;0.074521;0.086516;0.086515;0.31;403;96
1.41;229;1;256;1;0;6;10;22000;40960;0;1;.003599;NA;.008509;.016991;.016991;1.41;229;99
1.44;230;1;256;1;0;6;10;21000;40960;0;0;0.020526;NA;0.072761;0.093781;0.093780;0.32;403;93
1.42;230;1;256;1;0;6;10;21000;40960;0;1;.003745;NA;.008791;.016744;.016744;1.42;230;100
1.42;230;1;256;1;0;6;10;20000;40960;0;0;0.020294;NA;0.076372;0.094122;0.094122;0.32;403;94
1.42;230;1;256;1;0;6;10;20000;40960;0;1;.003822;NA;.009824;.018580;.018579;1.42;230;99
1.45;231;1;256;1;0;6;10;19000;40960;0;0;0.021056;NA;0.073824;0.095135;0.095134;0.31;403;89
1.45;229;1;256;1;0;6;10;19000;40960;0;1;.003626;NA;.008211;.018256;.018256;1.45;229;99
1.41;230;1;256;1;0;6;10;18000;40960;0;0;0.020051;NA;0.079677;0.091049;0.091048;0.32;403;89
1.46;229;1;256;1;0;6;10;18000;40960;0;1;.003632;NA;.009152;.017872;.017872;1.46;229;99
1.44;231;1;256;1;0;6;10;17000;40960;0;0;0.020413;NA;0.077266;0.093508;0.093507;0.32;403;95
1.45;230;1;256;1;0;6;10;17000;40960;0;1;.003737;NA;.008123;.018616;.018615;1.45;230;99
1.45;230;1;256;1;0;6;10;16000;40960;0;0;0.020442;NA;0.082965;0.095955;0.095954;0.32;403;96
1.44;230;1;256;1;0;6;10;16000;40960;0;1;.003704;NA;.007768;.019094;.019093;1.44;230;100
1.43;229;1;256;1;0;6;10;15000;40960;0;0;0.020225;NA;0.075552;0.103609;0.103608;0.33;403;91
1.45;231;1;256;1;0;6;10;15000;40960;0;1;.003624;NA;.009476;.019708;.019708;1.45;231;99
1.44;230;1;256;1;0;6;10;14000;40960;0;0;0.020352;NA;0.077280;0.105546;0.105546;0.33;403;85
1.43;230;1;256;1;0;6;10;14000;40960;0;1;.003503;NA;.008442;.020375;.020375;1.43;230;99
1.44;230;1;256;1;0;6;10;13000;40960;0;0;0.019830;NA;0.074662;0.103871;0.103870;0.33;403;89
1.44;230;1;256;1;0;6;10;13000;40960;0;1;.003634;NA;.009151;.020379;.020379;1.44;230;99
1.43;230;1;256;1;0;6;10;12000;40960;0;0;0.020314;NA;0.069128;0.106450;0.106449;0.33;405;88
1.45;230;1;256;1;0;6;10;12000;40960;0;1;.003704;NA;.008906;.021200;.021200;1.45;230;99
1.43;229;1;256;1;0;6;10;11000;40960;0;0;0.019737;NA;0.061570;0.112123;0.112122;0.33;405;84
1.44;230;1;256;1;0;6;10;11000;40960;0;1;.003588;NA;.008004;.023486;.023486;1.44;230;99
1.43;229;1;256;1;0;6;10;10000;40960;0;0;0.020233;NA;0.058389;0.122032;0.122032;0.35;403;81
1.45;231;1;256;1;0;6;10;10000;40960;0;1;.003575;NA;.007903;.022631;.022631;1.45;231;99
1.42;231;1;256;1;0;6;10;9000;40960;0;0;0.019902;NA;0.060857;0.126245;0.126244;0.35;405;81
1.45;229;1;256;1;0;6;10;9000;40960;0;1;.003581;NA;.008447;.026745;.026745;1.45;229;99
1.43;229;1;256;1;0;6;10;8000;40960;0;0;0.019804;NA;0.052814;0.138014;0.138013;0.37;403;74
1.44;230;1;256;1;0;6;10;8000;40960;0;1;.003563;NA;.007549;.025219;.025219;1.44;230;99
1.45;229;1;256;1;0;6;12;25000;40960;0;0;0.019907;NA;0.065505;0.102353;0.102352;0.33;403;88
1.44;229;1;256;1;0;6;12;25000;40960;0;1;.003483;NA;.009024;.016299;.016299;1.44;229;99
1.43;230;1;256;1;0;6;12;24000;40960;0;0;0.021059;NA;0.057254;0.096694;0.096693;0.33;403;80
1.41;229;1;256;1;0;6;12;24000;40960;0;1;.003593;NA;.009674;.016410;.016410;1.41;229;99
1.42;230;1;256;1;0;6;12;23000;40960;0;0;0.021188;NA;0.075371;0.086432;0.086431;0.32;403;95
1.44;231;1;256;1;0;6;12;23000;40960;0;1;.003597;NA;.008439;.017225;.017225;1.44;231;100
1.45;231;1;256;1;0;6;12;22000;40960;0;0;0.020326;NA;0.066922;0.098639;0.098639;0.32;403;90
1.40;230;1;256;1;0;6;12;22000;40960;0;1;.003476;NA;.009544;.016590;.016590;1.40;230;100
1.43;231;1;256;1;0;6;12;21000;40960;0;0;0.020088;NA;0.072025;0.096745;0.096744;0.32;403;85
1.45;230;1;256;1;0;6;12;21000;40960;0;1;.003812;NA;.008052;.016164;.016163;1.45;230;99
1.43;229;1;256;1;0;6;12;20000;40960;0;0;0.020296;NA;0.076029;0.087902;0.087901;0.31;403;96
1.44;230;1;256;1;0;6;12;20000;40960;0;1;.003520;NA;.009596;.017462;.017462;1.44;230;99
1.43;230;1;256;1;0;6;12;19000;40960;0;0;0.019928;NA;0.072113;0.100385;0.100385;0.32;403;91
