comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);freqs(GHz);datatype;optshare;packbool;protocol;bandwidths(Mbs);input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.37;231;1;1.8;256;1;0;5;21000;40960;0;1;.010301;NA;.034645;.055436;.055435;1.37;231;99
1.39;230;1;1.8;256;1;0;5;20000;40960;0;0;0.057220;NA;0.173045;0.247674;0.247673;0.61;562;86
1.37;230;1;1.8;256;1;0;5;20000;40960;0;1;.010336;NA;.033667;.055735;.055735;1.37;230;99
1.39;231;1;1.8;256;1;0;5;19000;40960;0;0;0.056203;NA;0.172250;0.239272;0.239271;0.59;562;88
1.37;231;1;1.8;256;1;0;5;19000;40960;0;1;.010720;NA;.033866;.058275;.058275;1.37;231;99
1.38;230;1;1.8;256;1;0;5;18000;40960;0;0;0.057738;NA;0.174637;0.249536;0.249535;0.61;562;86
1.38;231;1;1.8;256;1;0;5;18000;40960;0;1;.010403;NA;.035096;.059772;.059772;1.38;231;99
1.37;232;1;1.8;256;1;0;5;17000;40960;0;0;0.056662;NA;0.173473;0.254984;0.254983;0.61;562;86
1.37;231;1;1.8;256;1;0;5;17000;40960;0;1;.010347;NA;.033684;.061742;.061742;1.37;231;99
1.37;231;1;1.8;256;1;0;5;16000;40960;0;0;0.055703;NA;0.170987;0.258149;0.258148;0.62;562;84
1.38;230;1;1.8;256;1;0;5;16000;40960;0;1;.010318;NA;.034479;.065316;.065316;1.38;230;99
1.38;230;1;1.8;256;1;0;5;15000;40960;0;0;0.056122;NA;0.172828;0.272231;0.272230;0.63;562;83
1.39;230;1;1.8;256;1;0;5;15000;40960;0;1;.010372;NA;.033561;.068706;.068706;1.39;230;100
1.38;231;1;1.8;256;1;0;5;14000;40960;0;0;0.057363;NA;0.170398;0.267597;0.267596;0.63;562;83
1.37;230;1;1.8;256;1;0;5;14000;40960;0;1;.010357;NA;.033415;.073894;.073894;1.37;230;99
1.38;231;1;1.8;256;1;0;5;13000;40960;0;0;0.057080;NA;0.170963;0.278541;0.278540;0.64;562;82
1.36;231;1;1.8;256;1;0;5;13000;40960;0;1;.010294;NA;.032705;.076495;.076495;1.36;231;99
1.39;230;1;1.8;256;1;0;5;12000;40960;0;0;0.057316;NA;0.170313;0.289233;0.289232;0.65;562;81
1.39;231;1;1.8;256;1;0;5;12000;40960;0;1;.010366;NA;.032710;.082477;.082477;1.39;231;99
1.37;231;1;1.8;256;1;0;5;11000;40960;0;0;0.057212;NA;0.172512;0.295806;0.295805;0.65;562;80
1.38;230;1;1.8;256;1;0;5;11000;40960;0;1;.010438;NA;.033806;.090223;.090223;1.38;230;99
1.39;230;1;1.8;256;1;0;5;10000;40960;0;0;0.055786;NA;0.172556;0.314214;0.314214;0.67;564;78
1.37;230;1;1.8;256;1;0;5;10000;40960;0;1;.010319;NA;.032416;.096478;.096478;1.37;230;99
1.37;235;1;1.8;256;1;0;5;9000;40960;0;0;0.056123;NA;0.172313;0.334459;0.334458;0.69;562;76
1.37;230;1;1.8;256;1;0;5;9000;40960;0;1;.010377;NA;.032544;.107431;.107431;1.37;230;99
1.38;231;1;1.8;256;1;0;5;8000;40960;0;0;0.056496;NA;0.169707;0.360687;0.360686;0.71;562;73
1.37;231;1;1.8;256;1;0;5;8000;40960;0;1;.010416;NA;.031708;.112443;.112442;1.37;231;99
1.36;230;1;1.8;256;1;0;6;25000;40960;0;0;0.030481;NA;0.064888;0.105192;0.105191;0.43;405;90
1.37;231;1;1.8;256;1;0;6;25000;40960;0;1;.004962;NA;.012272;.019128;.019128;1.37;231;100
1.36;229;1;1.8;256;1;0;6;24000;40960;0;0;0.030525;NA;0.065408;0.101836;0.101836;0.42;405;91
1.36;230;1;1.8;256;1;0;6;24000;40960;0;1;.004992;NA;.012015;.018780;.018780;1.36;230;99
1.38;231;1;1.8;256;1;0;6;23000;40960;0;0;0.030339;NA;0.065325;0.097477;0.097476;0.42;403;92
1.36;229;1;1.8;256;1;0;6;23000;40960;0;1;.005017;NA;.011901;.019050;.019050;1.36;229;99
1.37;230;1;1.8;256;1;0;6;22000;40960;0;0;0.029989;NA;0.064934;0.106794;0.106793;0.43;405;90
1.38;229;1;1.8;256;1;0;6;22000;40960;0;1;.004978;NA;.012096;.019431;.019431;1.38;229;99
1.36;230;1;1.8;256;1;0;6;21000;40960;0;0;0.030072;NA;0.064061;0.107247;0.107246;0.43;403;89
1.38;231;1;1.8;256;1;0;6;21000;40960;0;1;.005023;NA;.012236;.020329;.020329;1.38;231;99
1.37;230;1;1.8;256;1;0;6;20000;40960;0;0;0.030548;NA;0.065854;0.099723;0.099723;0.42;403;92
1.37;230;1;1.8;256;1;0;6;20000;40960;0;1;.004975;NA;.012058;.021159;.021159;1.37;230;99
1.35;231;1;1.8;256;1;0;6;19000;40960;0;0;0.030260;NA;0.066037;0.095190;0.095190;0.42;403;93
1.36;231;1;1.8;256;1;0;6;19000;40960;0;1;.004993;NA;.012071;.020308;.020307;1.36;231;99
1.37;229;1;1.8;256;1;0;6;18000;40960;0;0;0.030446;NA;0.064663;0.099313;0.099312;0.42;403;91
1.37;230;1;1.8;256;1;0;6;18000;40960;0;1;.004987;NA;.012132;.022485;.022485;1.37;230;99
1.38;230;1;1.8;256;1;0;6;17000;40960;0;0;0.030342;NA;0.065846;0.101529;0.101528;0.43;403;91
1.37;233;1;1.8;256;1;0;6;17000;40960;0;1;.005216;NA;.011910;.021656;.021656;1.37;233;99
1.36;231;1;1.8;256;1;0;6;16000;40960;0;0;0.030286;NA;0.067685;0.108099;0.108099;0.44;405;89
1.37;229;1;1.8;256;1;0;6;16000;40960;0;1;.005051;NA;.012138;.021986;.021986;1.37;229;99
1.37;231;1;1.8;256;1;0;6;15000;40960;0;0;0.030094;NA;0.065436;0.106767;0.106766;0.44;403;89
1.37;231;1;1.8;256;1;0;6;15000;40960;0;1;.005078;NA;.011641;.024499;.024498;1.37;231;99
1.36;229;1;1.8;256;1;0;6;14000;40960;0;0;0.030822;NA;0.065692;0.109358;0.109357;0.43;405;89
1.37;229;1;1.8;256;1;0;6;14000;40960;0;1;.005031;NA;.012269;.023314;.023314;1.37;229;99
1.37;230;1;1.8;256;1;0;6;13000;40960;0;0;0.030389;NA;0.067201;0.111233;0.111232;0.44;403;88
1.37;230;1;1.8;256;1;0;6;13000;40960;0;1;.004973;NA;.011473;.024223;.024223;1.37;230;99
1.36;229;1;1.8;256;1;0;6;12000;40960;0;0;0.030498;NA;0.065410;0.116180;0.116180;0.44;403;88
1.37;231;1;1.8;256;1;0;6;12000;40960;0;1;.005003;NA;.012399;.026088;.026088;1.37;231;99
1.36;231;1;1.8;256;1;0;6;11000;40960;0;0;0.029908;NA;0.065214;0.122237;0.122236;0.44;403;87
1.36;230;1;1.8;256;1;0;6;11000;40960;0;1;.005046;NA;.011888;.026635;.026635;1.36;230;99
1.38;231;1;1.8;256;1;0;6;10000;40960;0;0;0.030486;NA;0.066221;0.127752;0.127751;0.45;403;86
1.36;230;1;1.8;256;1;0;6;10000;40960;0;1;.005136;NA;.011915;.027508;.027508;1.36;230;99
1.37;229;1;1.8;256;1;0;6;9000;40960;0;0;0.030490;NA;0.065273;0.136296;0.136296;0.46;403;84
1.38;229;1;1.8;256;1;0;6;9000;40960;0;1;.005039;NA;.011758;.029352;.029351;1.38;229;99
1.36;230;1;1.8;256;1;0;6;8000;40960;0;0;0.030448;NA;0.065515;0.147484;0.147484;0.47;403;82
1.36;229;1;1.8;256;1;0;6;8000;40960;0;1;.005015;NA;.011584;.035639;.035639;1.36;229;100
1.41;233;1;1.6;256;1;0;1;25000;40960;0;0;0.040572;NA;0.228788;0.191507;0.191506;0.53;638;106
1.42;231;1;1.6;256;1;0;1;25000;40960;0;1;.006907;NA;.045177;.064380;.064380;1.42;231;100
1.42;231;1;1.6;256;1;0;1;24000;40960;0;0;0.040383;NA;0.240280;0.180564;0.180564;0.51;638;111
1.43;232;1;1.6;256;1;0;1;24000;40960;0;1;.006925;NA;.043403;.067314;.067314;1.43;232;99
1.43;237;1;1.6;256;1;0;1;23000;40960;0;0;0.040461;NA;0.243037;0.181878;0.181877;0.52;638;111
1.44;232;1;1.6;256;1;0;1;23000;40960;0;1;.006911;NA;.043330;.066355;.066355;1.44;232;99
1.42;233;1;1.6;256;1;0;1;22000;40960;0;0;0.040507;NA;0.239930;0.181542;0.181541;0.51;639;111
1.43;233;1;1.6;256;1;0;1;22000;40960;0;1;.006889;NA;.042749;.072770;.072770;1.43;233;99
1.41;232;1;1.6;256;1;0;1;21000;40960;0;0;0.040449;NA;0.238459;0.184326;0.184325;0.52;638;109
1.42;233;1;1.6;256;1;0;1;21000;40960;0;1;.007108;NA;.043951;.074276;.074276;1.42;233;99
1.42;232;1;1.6;256;1;0;1;20000;40960;0;0;0.040547;NA;0.240478;0.189238;0.189238;0.52;638;109
1.43;232;1;1.6;256;1;0;1;20000;40960;0;1;.006924;NA;.042372;.078226;.078226;1.43;232;99
1.43;233;1;1.6;256;1;0;1;19000;40960;0;0;0.040387;NA;0.237086;0.193248;0.193247;0.53;640;107
1.43;232;1;1.6;256;1;0;1;19000;40960;0;1;.006891;NA;.042765;.077451;.077450;1.43;232;100
1.43;233;1;1.6;256;1;0;1;18000;40960;0;0;0.041166;NA;0.254348;0.190286;0.190286;0.53;639;112
1.43;231;1;1.6;256;1;0;1;18000;40960;0;1;.006987;NA;.042917;.083874;.083874;1.43;231;99
1.41;233;1;1.6;256;1;0;1;17000;40960;0;0;0.041112;NA;0.232761;0.197883;0.197882;0.54;638;105
1.41;232;1;1.6;256;1;0;1;17000;40960;0;1;.006928;NA;.042013;.089652;.089652;1.41;232;99
1.41;233;1;1.6;256;1;0;1;16000;40960;0;0;0.040466;NA;0.233627;0.205465;0.205464;0.54;638;104
1.42;233;1;1.6;256;1;0;1;16000;40960;0;1;.006935;NA;.042883;.096054;.096054;1.42;233;99
1.42;232;1;1.6;256;1;0;1;15000;40960;0;0;0.040513;NA;0.237275;0.205007;0.205007;0.55;638;105
1.43;232;1;1.6;256;1;0;1;15000;40960;0;1;.006906;NA;.042164;.098861;.098861;1.43;232;99
1.42;233;1;1.6;256;1;0;1;14000;40960;0;0;0.040294;NA;0.236122;0.211285;0.211284;0.55;638;102
1.42;233;1;1.6;256;1;0;1;14000;40960;0;1;.006898;NA;.041543;.103009;.103009;1.42;233;99
1.42;231;1;1.6;256;1;0;1;13000;40960;0;0;0.039075;NA;0.235471;0.230810;0.230809;0.57;638;100
1.43;232;1;1.6;256;1;0;1;13000;40960;0;1;.006835;NA;.041792;.111207;.111206;1.43;232;99
1.41;233;1;1.6;256;1;0;1;12000;40960;0;0;0.040561;NA;0.239930;0.235896;0.235896;0.57;638;100
1.42;233;1;1.6;256;1;0;1;12000;40960;0;1;.006886;NA;.041007;.113581;.113580;1.42;233;99
1.43;233;1;1.6;256;1;0;1;11000;40960;0;0;0.040538;NA;0.247850;0.267699;0.267698;0.60;639;96
1.43;232;1;1.6;256;1;0;1;11000;40960;0;1;.006931;NA;.041169;.130017;.130017;1.43;232;99
1.42;232;1;1.6;256;1;0;1;10000;40960;0;0;0.039861;NA;0.234615;0.268941;0.268940;0.60;639;94
1.43;232;1;1.6;256;1;0;1;10000;40960;0;1;.006897;NA;.041679;.136716;.136716;1.43;232;99
1.42;233;1;1.6;256;1;0;1;9000;40960;0;0;0.040724;NA;0.231802;0.297369;0.297368;0.65;638;88
1.43;232;1;1.6;256;1;0;1;9000;40960;0;1;.006847;NA;.041207;.155524;.155524;1.43;232;99
1.43;232;1;1.6;256;1;0;1;8000;40960;0;0;0.039291;NA;0.252331;0.287558;0.287557;0.62;638;94
1.41;231;1;1.6;256;1;0;1;8000;40960;0;1;.006845;NA;.040405;.174504;.174504;1.41;231;99
1.39;231;1;1.6;256;1;0;2;25000;40960;0;0;0.065383;NA;0.242547;0.270028;0.270027;0.63;721;95
1.41;232;1;1.6;256;1;0;2;25000;40960;0;1;.008593;NA;.040937;.066749;.066749;1.41;232;100
1.40;232;1;1.6;256;1;0;2;24000;40960;0;0;0.066938;NA;0.244484;0.260068;0.260067;0.62;721;97
1.41;232;1;1.6;256;1;0;2;24000;40960;0;1;.008575;NA;.041421;.068891;.068891;1.41;232;99
1.39;231;1;1.6;256;1;0;2;23000;40960;0;0;0.066523;NA;0.244253;0.264182;0.264181;0.63;721;96
1.40;232;1;1.6;256;1;0;2;23000;40960;0;1;.008980;NA;.040848;.072400;.072400;1.40;232;99
1.39;233;1;1.6;256;1;0;2;22000;40960;0;0;0.064740;NA;0.242760;0.254527;0.254526;0.62;721;98
1.39;231;1;1.6;256;1;0;2;22000;40960;0;1;.008567;NA;.040639;.073545;.073545;1.39;231;99
1.42;232;1;1.6;256;1;0;2;21000;40960;0;0;0.065900;NA;0.242673;0.259892;0.259891;0.62;721;97
1.39;232;1;1.6;256;1;0;2;21000;40960;0;1;.008722;NA;.041484;.075580;.075580;1.39;232;99
1.39;230;1;1.6;256;1;0;2;20000;40960;0;0;0.067004;NA;0.243752;0.258573;0.258572;0.62;721;97
1.39;232;1;1.6;256;1;0;2;20000;40960;0;1;.008624;NA;.041149;.074686;.074686;1.39;232;99
1.40;232;1;1.6;256;1;0;2;19000;40960;0;0;0.066710;NA;0.241787;0.250019;0.250018;0.61;721;98
1.42;231;1;1.6;256;1;0;2;19000;40960;0;1;.008616;NA;.041338;.075105;.075104;1.42;231;99
1.39;232;1;1.6;256;1;0;2;18000;40960;0;0;0.065618;NA;0.246256;0.259474;0.259474;0.62;721;97
1.40;231;1;1.6;256;1;0;2;18000;40960;0;1;.008642;NA;.040806;.081178;.081178;1.40;231;99
1.41;233;1;1.6;256;1;0;2;17000;40960;0;0;0.065478;NA;0.250054;0.257494;0.257493;0.62;721;98
1.41;231;1;1.6;256;1;0;2;17000;40960;0;1;.008623;NA;.040565;.084815;.084815;1.41;231;99
1.40;231;1;1.6;256;1;0;2;16000;40960;0;0;0.067057;NA;0.243876;0.262970;0.262969;0.62;721;96
1.41;232;1;1.6;256;1;0;2;16000;40960;0;1;.008576;NA;.040443;.087004;.087004;1.41;232;99
1.41;232;1;1.6;256;1;0;2;15000;40960;0;0;0.066545;NA;0.253195;0.260814;0.260813;0.62;721;98
1.41;231;1;1.6;256;1;0;2;15000;40960;0;1;.008601;NA;.039603;.090018;.090018;1.41;231;99
1.40;231;1;1.6;256;1;0;2;14000;40960;0;0;0.067445;NA;0.251435;0.272548;0.272547;0.64;721;96
1.39;232;1;1.6;256;1;0;2;14000;40960;0;1;.008562;NA;.039782;.096442;.096442;1.39;232;99
1.42;232;1;1.6;256;1;0;2;13000;40960;0;0;0.065788;NA;0.241115;0.270596;0.270595;0.63;723;95
1.42;232;1;1.6;256;1;0;2;13000;40960;0;1;.008640;NA;.039781;.099060;.099060;1.42;232;99
1.40;232;1;1.6;256;1;0;2;12000;40960;0;0;0.064646;NA;0.248393;0.279859;0.279858;0.64;721;94
1.40;232;1;1.6;256;1;0;2;12000;40960;0;1;.008624;NA;.039871;.114174;.114174;1.40;232;99
1.41;232;1;1.6;256;1;0;2;11000;40960;0;0;0.066308;NA;0.239263;0.281614;0.281613;0.64;721;93
1.39;232;1;1.6;256;1;0;2;11000;40960;0;1;.008620;NA;.039075;.116181;.116181;1.39;232;99
1.41;231;1;1.6;256;1;0;2;10000;40960;0;0;0.066292;NA;0.243408;0.289880;0.289879;0.65;721;92
1.40;231;1;1.6;256;1;0;2;10000;40960;0;1;.008617;NA;.039732;.121705;.121705;1.40;231;99
1.41;233;1;1.6;256;1;0;2;9000;40960;0;0;0.066272;NA;0.240888;0.309158;0.309157;0.68;723;89
1.41;231;1;1.6;256;1;0;2;9000;40960;0;1;.008618;NA;.038623;.136689;.136689;1.41;231;99
1.41;231;1;1.6;256;1;0;2;8000;40960;0;0;0.066866;NA;0.251221;0.322269;0.322268;0.68;721;89
1.41;231;1;1.6;256;1;0;2;8000;40960;0;1;.008673;NA;.039257;.147853;.147853;1.41;231;99
1.38;230;1;1.6;256;1;0;3;25000;40960;0;0;0.056002;NA;0.132287;0.246503;0.246502;0.60;484;80
1.36;230;1;1.6;256;1;0;3;25000;40960;0;1;.010379;NA;.034353;.050990;.050989;1.36;230;99
1.37;229;1;1.6;256;1;0;3;24000;40960;0;0;0.058099;NA;0.132735;0.254955;0.254955;0.62;482;79
1.37;231;1;1.6;256;1;0;3;24000;40960;0;1;.010400;NA;.033555;.050646;.050646;1.37;231;99
1.38;231;1;1.6;256;1;0;3;23000;40960;0;0;0.056102;NA;0.144906;0.248818;0.248817;0.61;482;81
1.38;230;1;1.6;256;1;0;3;23000;40960;0;1;.010220;NA;.034218;.052352;.052352;1.38;230;99
1.37;231;1;1.6;256;1;0;3;22000;40960;0;0;0.056065;NA;0.130208;0.257131;0.257131;0.63;482;77
1.38;230;1;1.6;256;1;0;3;22000;40960;0;1;.010308;NA;.035025;.053214;.053214;1.38;230;99
1.36;231;1;1.6;256;1;0;3;21000;40960;0;0;0.056264;NA;0.130551;0.250419;0.250419;0.61;482;80
1.37;230;1;1.6;256;1;0;3;21000;40960;0;1;.010279;NA;.034629;.053278;.053278;1.37;230;99
1.38;231;1;1.6;256;1;0;3;20000;40960;0;0;0.056110;NA;0.136880;0.253859;0.253858;0.60;482;80
1.37;231;1;1.6;256;1;0;3;20000;40960;0;1;.010293;NA;.034089;.058542;.058542;1.37;231;99
1.37;230;1;1.6;256;1;0;3;19000;40960;0;0;0.055744;NA;0.131480;0.245906;0.245905;0.61;482;79
1.38;230;1;1.6;256;1;0;3;19000;40960;0;1;.010300;NA;.033249;.059217;.059217;1.38;230;100
1.38;230;1;1.6;256;1;0;3;18000;40960;0;0;0.058395;NA;0.127793;0.271682;0.271681;0.64;482;75
1.38;230;1;1.6;256;1;0;3;18000;40960;0;1;.010338;NA;.033114;.063469;.063469;1.38;230;99
1.38;231;1;1.6;256;1;0;3;17000;40960;0;0;0.058096;NA;0.133411;0.270283;0.270282;0.62;484;78
1.38;230;1;1.6;256;1;0;3;17000;40960;0;1;.010389;NA;.034344;.061501;.061501;1.38;230;100
1.38;230;1;1.6;256;1;0;3;16000;40960;0;0;0.055129;NA;0.130402;0.262797;0.262796;0.63;482;77
1.38;230;1;1.6;256;1;0;3;16000;40960;0;1;.010418;NA;.034237;.064907;.064907;1.38;230;99
1.38;230;1;1.6;256;1;0;3;15000;40960;0;0;0.056197;NA;0.129400;0.279760;0.279759;0.64;482;75
1.36;229;1;1.6;256;1;0;3;15000;40960;0;1;.010365;NA;.033343;.068114;.068114;1.36;229;99
1.37;230;1;1.6;256;1;0;3;14000;40960;0;0;0.058036;NA;0.131045;0.287149;0.287148;0.64;484;75
1.38;230;1;1.6;256;1;0;3;14000;40960;0;1;.010318;NA;.033438;.073579;.073579;1.38;230;99
1.36;230;1;1.6;256;1;0;3;13000;40960;0;0;0.054736;NA;0.132105;0.301962;0.301961;0.66;482;73
1.38;231;1;1.6;256;1;0;3;13000;40960;0;1;.010305;NA;.033199;.079388;.079387;1.38;231;99
1.36;230;1;1.6;256;1;0;3;12000;40960;0;0;0.055061;NA;0.128995;0.301623;0.301622;0.65;482;73
1.38;229;1;1.6;256;1;0;3;12000;40960;0;1;.010278;NA;.033965;.084715;.084715;1.38;229;99
1.37;231;1;1.6;256;1;0;3;11000;40960;0;0;0.055987;NA;0.130271;0.324158;0.324157;0.68;482;71
1.37;231;1;1.6;256;1;0;3;11000;40960;0;1;.010293;NA;.032658;.093256;.093256;1.37;231;99
1.38;230;1;1.6;256;1;0;3;10000;40960;0;0;0.058002;NA;0.126705;0.340908;0.340907;0.69;482;69
1.36;231;1;1.6;256;1;0;3;10000;40960;0;1;.010296;NA;.032869;.096444;.096443;1.36;231;99
1.38;234;1;1.6;256;1;0;3;9000;40960;0;0;0.056035;NA;0.133304;0.355049;0.355049;0.71;482;68
1.39;235;1;1.6;256;1;0;3;9000;40960;0;1;.010353;NA;.032687;.107762;.107762;1.39;235;99
1.37;231;1;1.6;256;1;0;3;8000;40960;0;0;0.055755;NA;0.128045;0.376258;0.376257;0.74;482;65
1.37;230;1;1.6;256;1;0;3;8000;40960;0;1;.010311;NA;.032594;.120612;.120612;1.37;230;99
1.36;231;1;1.6;256;1;0;4;25000;40960;0;0;0.055701;NA;0.130429;0.216829;0.216828;0.57;481;84
1.37;230;1;1.6;256;1;0;4;25000;40960;0;1;.010095;NA;.028186;.046660;.046660;1.37;230;100
1.35;231;1;1.6;256;1;0;4;24000;40960;0;0;0.055054;NA;0.130731;0.203481;0.203480;0.55;481;86
1.37;229;1;1.6;256;1;0;4;24000;40960;0;1;.010100;NA;.027941;.046107;.046106;1.37;229;99
1.36;229;1;1.6;256;1;0;4;23000;40960;0;0;0.054548;NA;0.134073;0.201631;0.201630;0.56;481;87
1.36;229;1;1.6;256;1;0;4;23000;40960;0;1;.010193;NA;.027476;.048083;.048082;1.36;229;99
1.37;230;1;1.6;256;1;0;4;22000;40960;0;0;0.055926;NA;0.133071;0.201272;0.201271;0.56;482;86
1.37;229;1;1.6;256;1;0;4;22000;40960;0;1;.010055;NA;.028426;.050356;.050356;1.37;229;99
1.37;231;1;1.6;256;1;0;4;21000;40960;0;0;0.055694;NA;0.130674;0.207183;0.207182;0.56;481;86
1.37;229;1;1.6;256;1;0;4;21000;40960;0;1;.010232;NA;.027766;.052243;.052242;1.37;229;100
1.37;229;1;1.6;256;1;0;4;20000;40960;0;0;0.055896;NA;0.132559;0.216229;0.216228;0.57;481;85
1.36;230;1;1.6;256;1;0;4;20000;40960;0;1;.010144;NA;.027329;.052799;.052799;1.36;230;99
1.36;230;1;1.6;256;1;0;4;19000;40960;0;0;0.052840;NA;0.132058;0.205153;0.205152;0.55;481;86
1.36;230;1;1.6;256;1;0;4;19000;40960;0;1;.010125;NA;.027481;.055241;.055241;1.36;230;99
1.36;229;1;1.6;256;1;0;4;18000;40960;0;0;0.055450;NA;0.144907;0.225042;0.225042;0.58;483;86
1.38;230;1;1.6;256;1;0;4;18000;40960;0;1;.010131;NA;.028053;.057204;.057204;1.38;230;99
1.36;229;1;1.6;256;1;0;4;17000;40960;0;0;0.054631;NA;0.131827;0.212401;0.212400;0.57;481;84
1.36;229;1;1.6;256;1;0;4;17000;40960;0;1;.010087;NA;.027403;.060773;.060773;1.36;229;100
1.37;229;1;1.6;256;1;0;4;16000;40960;0;0;0.055281;NA;0.131786;0.219889;0.219889;0.58;481;82
1.37;234;1;1.6;256;1;0;4;16000;40960;0;1;.010143;NA;.027393;.063416;.063416;1.37;234;99
1.36;230;1;1.6;256;1;0;4;15000;40960;0;0;0.054545;NA;0.127804;0.230758;0.230757;0.60;481;80
1.37;230;1;1.6;256;1;0;4;15000;40960;0;1;.010119;NA;.027794;.068302;.068302;1.37;230;99
1.37;230;1;1.6;256;1;0;4;14000;40960;0;0;0.055054;NA;0.128852;0.235497;0.235496;0.59;481;81
1.37;229;1;1.6;256;1;0;4;14000;40960;0;1;.010087;NA;.026771;.069302;.069302;1.37;229;99
1.37;231;1;1.6;256;1;0;4;13000;40960;0;0;0.054777;NA;0.132329;0.237166;0.237165;0.59;481;81
1.37;230;1;1.6;256;1;0;4;13000;40960;0;1;.010176;NA;.027147;.076476;.076476;1.37;230;99
1.37;230;1;1.6;256;1;0;4;12000;40960;0;0;0.054510;NA;0.132152;0.259876;0.259875;0.61;483;78
1.36;230;1;1.6;256;1;0;4;12000;40960;0;1;.009870;NA;.027516;.081282;.081282;1.36;230;99
1.38;231;1;1.6;256;1;0;4;11000;40960;0;0;0.056841;NA;0.130773;0.269973;0.269972;0.62;481;77
1.36;231;1;1.6;256;1;0;4;11000;40960;0;1;.010208;NA;.026621;.084452;.084452;1.36;231;100
1.35;230;1;1.6;256;1;0;4;10000;40960;0;0;0.054860;NA;0.129688;0.290768;0.290768;0.64;481;74
1.37;231;1;1.6;256;1;0;4;10000;40960;0;1;.010190;NA;.027466;.093931;.093931;1.37;231;99
1.37;230;1;1.6;256;1;0;4;9000;40960;0;0;0.054768;NA;0.131061;0.304992;0.304991;0.65;481;73
1.37;230;1;1.6;256;1;0;4;9000;40960;0;1;.010063;NA;.027479;.102238;.102238;1.37;230;99
1.37;230;1;1.6;256;1;0;4;8000;40960;0;0;0.054081;NA;0.129503;0.332814;0.332813;0.69;481;70
1.36;230;1;1.6;256;1;0;4;8000;40960;0;1;.010137;NA;.027120;.119912;.119912;1.36;230;99
1.39;230;1;1.6;256;1;0;5;25000;40960;0;0;0.056320;NA;0.174490;0.234773;0.234773;0.59;562;89
1.38;231;1;1.6;256;1;0;5;25000;40960;0;1;.010537;NA;.035098;.049345;.049345;1.38;231;99
1.38;231;1;1.6;256;1;0;5;24000;40960;0;0;0.056492;NA;0.173838;0.241747;0.241746;0.59;562;88
1.37;231;1;1.6;256;1;0;5;24000;40960;0;1;.010328;NA;.034349;.051316;.051316;1.37;231;99
1.38;231;1;1.6;256;1;0;5;23000;40960;0;0;0.056304;NA;0.174279;0.228928;0.228927;0.58;562;90
1.38;232;1;1.6;256;1;0;5;23000;40960;0;1;.010311;NA;.034646;.050915;.050915;1.38;232;100
1.38;231;1;1.6;256;1;0;5;22000;40960;0;0;0.056863;NA;0.173251;0.243776;0.243775;0.60;562;88
1.37;230;1;1.6;256;1;0;5;22000;40960;0;1;.010341;NA;.033641;.054195;.054195;1.37;230;99
1.38;230;1;1.6;256;1;0;5;21000;40960;0;0;0.056528;NA;0.172832;0.238826;0.238826;0.59;562;88
1.37;231;1;1.6;256;1;0;5;21000;40960;0;1;.010383;NA;.033271;.054000;.053999;1.37;231;100
1.38;231;1;1.6;256;1;0;5;20000;40960;0;0;0.057296;NA;0.174397;0.253154;0.253153;0.62;562;85
1.39;232;1;1.6;256;1;0;5;20000;40960;0;1;.010364;NA;.035148;.055433;.055433;1.39;232;99
1.37;236;1;1.6;256;1;0;5;19000;40960;0;0;0.056134;NA;0.174271;0.235172;0.235171;0.60;562;88
1.39;229;1;1.6;256;1;0;5;19000;40960;0;1;.010304;NA;.034102;.056292;.056292;1.39;229;99
1.38;231;1;1.6;256;1;0;5;18000;40960;0;0;0.054526;NA;0.174384;0.257085;0.257084;0.61;562;85
1.37;231;1;1.6;256;1;0;5;18000;40960;0;1;.010321;NA;.034964;.061030;.061029;1.37;231;99
1.37;231;1;1.6;256;1;0;5;17000;40960;0;0;0.055425;NA;0.173073;0.247480;0.247479;0.61;562;86
1.36;230;1;1.6;256;1;0;5;17000;40960;0;1;.010288;NA;.034156;.062477;.062477;1.36;230;99
1.37;230;1;1.6;256;1;0;5;16000;40960;0;0;0.055792;NA;0.177012;0.250892;0.250892;0.60;562;87
1.38;231;1;1.6;256;1;0;5;16000;40960;0;1;.010296;NA;.033919;.067472;.067472;1.38;231;99
1.37;231;1;1.6;256;1;0;5;15000;40960;0;0;0.056242;NA;0.170964;0.260958;0.260957;0.61;562;85
1.38;230;1;1.6;256;1;0;5;15000;40960;0;1;.010315;NA;.034861;.067619;.067619;1.38;230;99
1.38;231;1;1.6;256;1;0;5;14000;40960;0;0;0.057949;NA;0.175478;0.262130;0.262129;0.62;562;85
1.38;230;1;1.6;256;1;0;5;14000;40960;0;1;.010276;NA;.033721;.074576;.074576;1.38;230;99
1.37;231;1;1.6;256;1;0;5;13000;40960;0;0;0.057945;NA;0.169698;0.278391;0.278390;0.64;562;83
1.37;230;1;1.6;256;1;0;5;13000;40960;0;1;.010345;NA;.034507;.077426;.077426;1.37;230;99
1.36;231;1;1.6;256;1;0;5;12000;40960;0;0;0.055499;NA;0.170321;0.287793;0.287792;0.64;562;81
